t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718203038.85987,7210357,16,12,0.270400677857791,0.202800508393343
1718203038.87202,7210369,14,13,0.236600593125567,0.219700550759455
1718203038.87994,7210377,14,14,0.236600593125567,0.236600593125567
1718203038.89091,7210388,13,13,0.219700550759455,0.219700550759455
1718203038.90056,7210398,11,12,0.185900466027232,0.202800508393343
1718203038.90983,7210407,11,14,0.185900466027232,0.236600593125567
1718203038.9206,7210418,11,13,0.185900466027232,0.219700550759455
1718203038.93106,7210428,12,15,0.202800508393343,0.253500635491679
1718203038.94094,7210438,11,13,0.185900466027232,0.219700550759455
1718203038.95288,7210450,10,14,0.16900042366112,0.236600593125567
1718203038.96065,7210458,11,16,0.185900466027232,0.270400677857791
1718203038.97009,7210467,9,14,0.152100381295008,0.236600593125567
1718203038.98063,7210478,9,15,0.152100381295008,0.253500635491679
1718203038.99014,7210487,10,15,0.16900042366112,0.253500635491679
1718203039.00088,7210498,9,13,0.152100381295008,0.219700550759455
1718203039.01011,7210507,8,13,0.135200338928896,0.219700550759455
1718203039.02081,7210518,7,13,0.118300296562784,0.219700550759455
1718203039.03275,7210530,3,16,0.0507001270983359,0.270400677857791
1718203039.0406,7210538,5,14,0.0845002118305598,0.236600593125567
1718203039.04995,7210547,4,16,0.0676001694644478,0.270400677857791
1718203039.06058,7210558,4,13,0.0676001694644478,0.219700550759455
1718203039.07,7210567,4,13,0.0676001694644478,0.219700550759455
1718203039.08076,7210578,5,13,0.0845002118305598,0.219700550759455
1718203039.09001,7210587,5,12,0.0845002118305598,0.202800508393343
1718203039.10087,7210598,3,11,0.0507001270983359,0.185900466027232
1718203039.11288,7210610,4,11,0.0676001694644478,0.185900466027232
1718203039.12082,7210618,5,10,0.0845002118305598,0.16900042366112
1718203039.1302,7210628,3,12,0.0507001270983359,0.202800508393343
